artifact_id,cluster,rank,accession_number,score,pitts_description,oxford_description,section,image_file,reasons
fig_131,0,3,1900.39.9,12,"Bronze plaque, representing five figures; central figure holding a staff of unusual form in right hand ; coral choker ; oval head-dress ; small bells attached to straps hanging down from girdle ; anklets and armlets, the former adorned with crotals ; left hand on handle of sword in scabbard on left side. Small figures on each side with javelins, the points in a sheath. The larger attendants on each side holding shields over the central figure, as described by De Bry in the seventeenth century. have a bag on right side, strapped over shoulder. All the attendants One of the smaller attendants has a broad leaf-shaped sword upheld in right hand, holding it by the ring attached to the pommel. 129 PLATE 22. 128 130 X -t 46 Antique Works of Art from Benin.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_131,0,4,1966.13.1,12,"Bronze plaque, representing five figures; central figure holding a staff of unusual form in right hand ; coral choker ; oval head-dress ; small bells attached to straps hanging down from girdle ; anklets and armlets, the former adorned with crotals ; left hand on handle of sword in scabbard on left side. Small figures on each side with javelins, the points in a sheath. The larger attendants on each side holding shields over the central figure, as described by De Bry in the seventeenth century. have a bag on right side, strapped over shoulder. All the attendants One of the smaller attendants has a broad leaf-shaped sword upheld in right hand, holding it by the ring attached to the pommel. 129 PLATE 22. 128 130 X -t 46 Antique Works of Art from Benin.",Bronze head,2.7,1966.13.1_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_131,0,5,1975.7.2,12,"Bronze plaque, representing five figures; central figure holding a staff of unusual form in right hand ; coral choker ; oval head-dress ; small bells attached to straps hanging down from girdle ; anklets and armlets, the former adorned with crotals ; left hand on handle of sword in scabbard on left side. Small figures on each side with javelins, the points in a sheath. The larger attendants on each side holding shields over the central figure, as described by De Bry in the seventeenth century. have a bag on right side, strapped over shoulder. All the attendants One of the smaller attendants has a broad leaf-shaped sword upheld in right hand, holding it by the ring attached to the pommel. 129 PLATE 22. 128 130 X -t 46 Antique Works of Art from Benin.",Bronze cylindrical vessel with decoration depicting animal and human heads,2.7,1975.7.2_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_132,8,1,1900.39.7,12,"Small head of boy, in bronze, with three raised tribal marks over each eye, and two vertical marks on forehead. Head-dress with crest.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_132,8,2,1900.39.8,12,"Small head of boy, in bronze, with three raised tribal marks over each eye, and two vertical marks on forehead. Head-dress with crest.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_132,8,3,1900.39.9,12,"Small head of boy, in bronze, with three raised tribal marks over each eye, and two vertical marks on forehead. Head-dress with crest.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_132,8,4,1966.13.1,12,"Small head of boy, in bronze, with three raised tribal marks over each eye, and two vertical marks on forehead. Head-dress with crest.",Bronze head,2.7,1966.13.1_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_132,8,5,1975.7.2,12,"Small head of boy, in bronze, with three raised tribal marks over each eye, and two vertical marks on forehead. Head-dress with crest.",Bronze cylindrical vessel with decoration depicting animal and human heads,2.7,1975.7.2_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_134,3,1,1901.54.1,6,"Figures in bronze, representing two rude human figures, male and female, attending an animal, probably a bear. A plate, or board, of three rows of circles with ten circles in each row, is laid out before the figures, and is perhaps a game of mancala, of which examples are seen in Plate XX, Fig. 116, and Plate XXVIII, Figs. 184 and 185. The female figure has very large anklets, and her hands are spread upon her stomach. The hair is plaited and ornamented with knobs, resembling a Mexican pottery figure in this The hair of the male figure is plaited and turned over on the His left arm and hand are spread left side, and he is sitting cross-legged. upon the bear, and he has a rod in the right hand. A burnt core of sand is seen under the thin metal pedestal.",Ground stone axe mounted in bronze,2.4,1901.54.1.png,matched material: bronze | Oxford image available | Oxford record marked confirmed_1897
fig_134,3,2,1901.54.2,6,"Figures in bronze, representing two rude human figures, male and female, attending an animal, probably a bear. A plate, or board, of three rows of circles with ten circles in each row, is laid out before the figures, and is perhaps a game of mancala, of which examples are seen in Plate XX, Fig. 116, and Plate XXVIII, Figs. 184 and 185. The female figure has very large anklets, and her hands are spread upon her stomach. The hair is plaited and ornamented with knobs, resembling a Mexican pottery figure in this The hair of the male figure is plaited and turned over on the His left arm and hand are spread left side, and he is sitting cross-legged. upon the bear, and he has a rod in the right hand. A burnt core of sand is seen under the thin metal pedestal.",Bronze weight,2.4,1901.54.2.png,matched material: bronze | Oxford image available | Oxford record marked confirmed_1897
fig_134,3,3,1901.56.1,6,"Figures in bronze, representing two rude human figures, male and female, attending an animal, probably a bear. A plate, or board, of three rows of circles with ten circles in each row, is laid out before the figures, and is perhaps a game of mancala, of which examples are seen in Plate XX, Fig. 116, and Plate XXVIII, Figs. 184 and 185. The female figure has very large anklets, and her hands are spread upon her stomach. The hair is plaited and ornamented with knobs, resembling a Mexican pottery figure in this The hair of the male figure is plaited and turned over on the His left arm and hand are spread left side, and he is sitting cross-legged. upon the bear, and he has a rod in the right hand. A burnt core of sand is seen under the thin metal pedestal.",Bronze pendant from a ceremonial necklace in the form of a polished stone axe,2.4,1901.56.1.png,matched material: bronze | Oxford image available | Oxford record marked confirmed_1897
fig_134,3,4,1901.56.2,6,"Figures in bronze, representing two rude human figures, male and female, attending an animal, probably a bear. A plate, or board, of three rows of circles with ten circles in each row, is laid out before the figures, and is perhaps a game of mancala, of which examples are seen in Plate XX, Fig. 116, and Plate XXVIII, Figs. 184 and 185. The female figure has very large anklets, and her hands are spread upon her stomach. The hair is plaited and ornamented with knobs, resembling a Mexican pottery figure in this The hair of the male figure is plaited and turned over on the His left arm and hand are spread left side, and he is sitting cross-legged. upon the bear, and he has a rod in the right hand. A burnt core of sand is seen under the thin metal pedestal.",Bronze pendant from a ceremonial necklace in the form of a polished stone axe,2.4,1901.56.2.png,matched material: bronze | Oxford image available | Oxford record marked confirmed_1897
fig_134,3,5,1909.61.1,6,"Figures in bronze, representing two rude human figures, male and female, attending an animal, probably a bear. A plate, or board, of three rows of circles with ten circles in each row, is laid out before the figures, and is perhaps a game of mancala, of which examples are seen in Plate XX, Fig. 116, and Plate XXVIII, Figs. 184 and 185. The female figure has very large anklets, and her hands are spread upon her stomach. The hair is plaited and ornamented with knobs, resembling a Mexican pottery figure in this The hair of the male figure is plaited and turned over on the His left arm and hand are spread left side, and he is sitting cross-legged. upon the bear, and he has a rod in the right hand. A burnt core of sand is seen under the thin metal pedestal.",Bronze imitation of a polished stone axe,2.6,1909.61.1.png,matched material: bronze | Oxford image available | Oxford record marked confirmed_1897
